Application_ID,Application_Date,Age,Marital_Status,Education,Employment_Type,Employment_Years,Annual_Income,Credit_Score,Existing_Debt,Loan_Amount,Loan_Term,Home_Ownership,Previous_Default,Loan_Approved
APP10153,2025-02-24,51.0,Married,Bachelor,Self-Employed,6.0,41800.0,708.0,10200.0,10500.0,36 months,Own  ,No,Yes
APP10855,2025-11-03,43.0,Married,High School,Self-Employed,8.0,28900.0,643.0,5000.0,18500.0,24 months,Rent,No,No
APP10143,2025-02-21,23.0, Single,High School, salaried ,,45600.0,652.0,19500.0,10000.0,36 months,Rent,No,Yes
APP10278,2025-04-05,41.0,MARRIED,Bachelor,Self-Employed,19.0,66600.0,669.0,22300.0,44500.0,12 months,Rent  ,No,No
APP10934,2025-12-10,21.0,Married,Bachelor,Salaried,0.0,43900.0,698.0,13000.0,7000.0,12 months,Rent,No,Yes
APP10113,2025-02-11,26.0,Single,Bachelor,Salaried,1.0,30200.0,597.0,11100.0,16500.0,36 months,Rent,No,No
APP10429,2025-05-26,33.0,Married,Bachelor,Salaried,,41500.0,604.0,2600.0,12000.0,48 months,Rent,No,Yes
APP10279,2025-04-06,37.0,Single,high school,Self-Employed,1.0,57300.0,610.0,26200.0,16500.0,60 months,Rent,No,No
APP10253,2025-03-30,30.0,single,Master,Contract  ,3.0,31300.0,562.0,7300.0,15500.0,24 months,Rent,Yes,No
APP10481,2025-06-14,31.0,Married,,Salaried  ,4.0,68600.0,757.0,20400.0,5500.0,36 months,Rent,No,Yes
APP10372,2025-05-06,42.0,Single,High School,Salaried,11.0,26600.0,738.0,6500.0,10500.0,60 months,Own,No,Yes
APP10536,2025-07-08,36.0,Married,Doctorate,,8.0,83500.0,733.0,14700.0,59000.0,36 months,Own,No,Yes
APP10326,2025-04-21,38.0,Single,Bachelor,Salaried,4.0,40300.0,732.0,7100.0,14000.0,24 months,Rent,No,Yes
APP10025,2025-01-11,51.0,Married,High School,Self-Employed,17.0,36800.0,784.0,11300.0,10000.0,48 months,Own,No,Yes
APP10081,2025-01-29,38.0,married,Master,Salaried,13.0,48200.0,693.0,10200.0,17500.0,36 months,Own,No,Yes
APP10545,2025-07-10,27.0,Single,bachelor,self-employed,1.0,40300.0,747.0,6700.0,21000.0,36 months,Rent,No,Yes
APP10067,2025-01-26,27.0,Single,Bachelor,Self-Employed,5.0,153600.0,517.0,6900.0,155500.0,24 months, mortgage ,No,No
APP10813,2025-10-22,28.0,single,High School,Salaried,6.0,40600.0,655.0,16400.0,31500.0,48 months,Rent,Yes,No
APP10696,2025-09-05,21.0,single,Bachelor,salaried,0.0,27600.0,745.0,10900.0,17000.0,24 months,Rent,No,No
APP10938,2025-12-10,24.0,Single,Bachelor,Salaried,2.0,43200.0,706.0,5100.0,31000.0,48 months,RENT,No,No
APP10794,2025-10-15,27.0,SINGLE,Bachelor,Salaried,2.0,17500.0,637.0,0.0,9000.0,12 months,Mortgage,No,Yes
APP10562,2025-07-16,38.0,Married,High School,Contract,8.0,56800.0,735.0,12300.0,13500.0,36 months,Own,No,Yes
APP10999,2025-12-31,41.0,Married,High School,,2.0,50900.0,615.0,24400.0,18000.0,60 months,Rent,No,No
APP10405,2025-05-17,21.0,Divorced,doctorate,Salaried,1.0,43100.0,766.0,11000.0,39000.0,60 months,Rent,No,No
APP10856,2025-11-04,30.0,Single,Bachelor,Salaried,4.0,21100.0,661.0,0.0,5000.0,36 months,Rent,No,No
APP10694,2025-09-05,32.0,Single,High School,Salaried,4.0,,725.0,6000.0,8000.0,24 months,Rent,No,Yes
APP10802,2025-10-18,21.0,Single,Bachelor,Salaried,1.0,54200.0,770.0,21600.0,8500.0,24 months,Rent,No,Yes
APP10588,2025-07-26,46.0, Single,Bachelor,Self-Employed,13.0,51000.0,556.0,9200.0,19000.0,60 months,MORTGAGE,Yes,No
APP10491,2025-06-19,39.0,Single,High School,Salaried,7.0,33000.0,670.0,1300.0,22500.0,24 months,Rent,No,Yes
APP10396,2025-05-13,41.0,Divorced, Master,Salaried,1.0,63800.0,670.0,16900.0,13000.0,36 months,Own,No,Yes
APP10185,2025-03-09,46.0,Married,Doctorate,Contract,7.0,66000.0,711.0,15400.0,23500.0,48 months,Rent,No,Yes
APP10705,2025-09-07,30.0,Divorced, Bachelor,Salaried,4.0,40400.0,657.0,5300.0,13500.0,36 months, Rent,No,Yes
APP10176,2025-03-06,42.0,Married,Master,Self-Employed,10.0,68500.0,530.0,14000.0,16000.0,24 months,Mortgage,Yes,No
APP10909,2025-12-01,35.0,Single,Master,CONTRACT,3.0,58700.0,618.0,14300.0,20000.0,60 months,Rent,Yes,Yes
APP10787,2025-10-11,29.0,Married,Doctorate,Contract,1.0,,680.0,22000.0,8000.0,60 months,Own,No,No
APP10601,2025-07-31,33.0,Single,Bachelor, self-employed ,8.0,,746.0,6900.0,26500.0,36 months,Rent,No,Yes
APP10051,2025-01-20,21.0,Married,Bachelor,Self-Employed  ,1.0,44300.0,737.0,14400.0,22000.0,36 months,Mortgage,No,No
APP10086,2025-01-31,51.0,Single,High School,Salaried,19.0,16800.0,729.0,0.0,7000.0,60 months, mortgage ,No,Yes
APP10745,2025-09-26,34.0,Single,Master,Salaried,9.0,83400.0,608.0,15000.0,14000.0,12 months,Rent,No,Yes
APP10202,2025-03-15,39.0,MARRIED,Master,Contract,9.0,50200.0,741.0,5100.0,11000.0,24 months,Own,No,Yes
APP10981,2025-12-27,50.0,Married,Master,Self-Employed,7.0,61000.0,721.0,29100.0,27500.0,12 months,Rent,No,No
APP10241,2025-03-26,43.0,Married, High School,Self-Employed,5.0,41100.0,720.0,4800.0,37000.0,12 months, Rent,No,No
APP10889,2025-11-20,27.0,Single,Bachelor,Salaried,3.0,37300.0,662.0,7400.0,38000.0,36 months,Mortgage,No,No
APP10704,2025-09-07,38.0,Married,Master,Salaried,9.0,76000.0,795.0,46300.0,17500.0,60 months, Rent,No,Yes
APP10771,2025-10-05,250.0,Married,High School,Salaried,11.0,53000.0,643.0,9900.0,10000.0,12 months,Own,No,Yes
APP10250,2025-03-30,21.0,Single,Doctorate,Salaried,0.0,107700.0,595.0,21300.0,45000.0,60 months,Own,No,Yes
APP10798,2025-10-17,60.0,Married,Bachelor,Salaried,23.0,62400.0,750.0,24300.0,26500.0,48 months,Own,No,Yes
APP10580,2025-07-24,39.0,Married,High School,Self-Employed,1.0,50700.0,723.0,0.0,41000.0,60 months,Rent,No,Yes
APP10967,2025-12-21,, married ,Master,Contract,17.0,67700.0,681.0,16000.0,59500.0,60 months,Own,Yes,No
APP10960,2025-12-19,26.0,Married,Master,Salaried,,56100.0,678.0,5300.0,14000.0,36 months,Rent,No,Yes
APP10219,2025-03-20,21.0,Single,Bachelor,Contract,0.0,29100.0,661.0,6100.0,4500.0,12 months,Mortgage,No,Yes
APP10736,2025-09-23,35.0, Married,Bachelor,Self-Employed,5.0,52000.0,640.0,23900.0,13500.0,60 months,Rent,No,No
APP10108,2025-02-10,31.0,Married,BACHELOR,salaried,2.0,25800.0,689.0,6600.0,8000.0,24 months,Mortgage,No,Yes
APP10511,2025-06-26,,single,Bachelor,Self-Employed,1.0,47400.0,772.0,3000.0,15000.0,60 months,Rent,No,Yes
APP10783,2025-10-11,44.0,Married,Master,Self-Employed,18.0,69800.0,643.0,15300.0,43000.0,12 months,Mortgage,Yes,No
APP10459,2025-06-07,46.0,Married,Master,Self-Employed,11.0,61000.0,709.0,35700.0,27000.0,36 months,Own,No,No
APP10437,2025-05-29,45.0,Married,Master,Salaried,2.0,56500.0,620.0,15400.0,18500.0,12 months,Rent,No,No
APP10369,2025-05-05,42.0,Single,Bachelor,Salaried,13.0,39300.0,696.0,5800.0,6000.0,36 months,Rent,No,Yes
APP10883,2025-11-16,55.0,Married,Master,Salaried,19.0,60900.0,735.0,29900.0,14500.0,36 months,Own,No,Yes
APP10974,2025-12-25,36.0,Married,High School,Salaried,3.0,34900.0,701.0,4500.0,5500.0,48 months,Rent,No,Yes
APP10318,2025-04-16,51.0,Divorced,Bachelor,Self-Employed,4.0,47800.0,549.0,3200.0,6500.0,24 months,Own,No,Yes
APP10816,2025-10-23,46.0,Married,High School,Self-Employed,12.0,44100.0,695.0,16900.0,17500.0,36 months,Own,No,Yes
APP10778,2025-10-08,33.0,Single,Bachelor,Salaried,7.0,99500.0,698.0,0.0,85000.0,60 months,Mortgage,No,Yes
APP10521,2025-07-02,43.0,Married, Master,Self-Employed,4.0,84800.0,627.0,0.0,22500.0,60 months,Own,No,Yes
APP10116,2025-02-13,43.0,Divorced,High School,Salaried,11.0,47800.0,657.0,14100.0,21000.0,60 months,Rent,No,Yes
APP10178,2025-03-06,40.0,married,High School,Contract,6.0,23500.0,721.0,3900.0,5000.0,48 months,Mortgage,No,Yes
APP10993,2025-12-30,36.0,Single,Bachelor,Self-Employed,3.0,55400.0,757.0,5000.0,13000.0,36 months,Mortgage,No,Yes
APP10226,2025-03-22,43.0,Married,Bachelor, salaried ,16.0,62700.0,778.0,0.0,28500.0,12 months,RENT,No,Yes
APP10256,2025-03-31,30.0,Married,Bachelor, salaried ,4.0,,682.0,10400.0,13500.0,36 months,Mortgage,No,Yes
APP10162,2025-02-28,56.0,MARRIED, Bachelor,Self-Employed,8.0,68500.0,703.0,3500.0,31000.0,36 months,Mortgage,No,Yes
APP10596,2025-07-29,29.0,Single,Bachelor,Salaried,8.0,40100.0,714.0,0.0,9000.0,12 months, rent ,No,Yes
APP10441,2025-05-30,38.0,Single,Bachelor,Salaried,7.0,50200.0,705.0,13300.0,9000.0,60 months,  MORTGAGE,No,Yes
APP10050,2025-01-20,51.0,MARRIED,High School,Salaried,4.0,42200.0,701.0,17800.0,17000.0,24 months,Rent,No,No
APP10640,2025-08-16,39.0,Married,Master,salaried,10.0,94900.0,798.0,43100.0,53000.0,12 months,Rent,No,No
APP10927,2025-12-07,29.0,Married,High School, self-employed ,1.0,32700.0,584.0,7600.0,6000.0,60 months,Rent,No,Yes
APP10078,2025-01-29,21.0,Married,High School,Contract,1.0,28400.0,701.0,0.0,14500.0,48 months,Mortgage,No,Yes
APP10653,2025-08-22,24.0,Single,Doctorate,,1.0,83700.0,785.0,10200.0,14000.0,60 months,Mortgage,No,Yes
APP10340,2025-04-25,39.0,MARRIED,Bachelor,Salaried,6.0,20200.0,698.0,8400.0,4000.0,36 months,Mortgage,Yes,No
APP10323,2025-04-18,23.0,Single,High School,Salaried,2.0,36200.0,709.0,15000.0,11000.0,12 months,Mortgage,No,No
APP10780,2025-10-09,21.0,Single,High School,Salaried,0.0,20600.0,618.0,2200.0,2000.0,24 months,Mortgage,Yes,Yes
APP10478,2025-06-13,45.0,Married,High School,Salaried,1.0,33400.0,602.0,12600.0,10000.0,12 months,Rent,No,No
APP10944,2025-12-14,52.0,Single,Bachelor,Self-Employed,19.0,70600.0,773.0,0.0,18500.0,36 months,Mortgage,No,Yes
APP10427,2025-05-25,32.0,Single,Master,Self-Employed,9.0,70500.0,542.0,29700.0,29000.0,36 months,Rent,Yes,No
APP10201,2025-03-14,36.0,Single,Doctorate,Self-Employed,12.0,75300.0,684.0,0.0,28000.0,36 months,Rent,No,Yes
APP10514,2025-06-28,54.0,Married,High School,Salaried,7.0,147400.0,697.0,27500.0,29000.0,48 months,Own,No,Yes
APP10917,2025-12-03,52.0,Married,Bachelor,Contract,14.0,62100.0,624.0,20400.0,16000.0,12 months,Rent,No,No
APP10963,2025-12-20,33.0,Single,High School,self-employed,7.0,20600.0,680.0,4100.0,20500.0,36 months,Mortgage,No,No
APP10774,2025-10-07,27.0,Single,,Salaried,4.0,93000.0,705.0,45100.0,93500.0,12 months,Rent,Yes,No
APP10509,2025-06-26,33.0,Married,High School,contract,3.0,41700.0,765.0,2300.0,5500.0,60 months,Rent,No,Yes
APP10282,2025-04-06,56.0,Married,HIGH SCHOOL,Contract,17.0,70700.0,,45200.0,28500.0,36 months,own,Yes,No
APP10445,2025-06-01,38.0,Single,High School,Contract,8.0,14100.0,625.0,5300.0,3500.0,60 months,Rent,No,No
APP10064,2025-01-25,33.0,Married  ,Bachelor,salaried,2.0,25600.0,,4400.0,8000.0,12 months,Rent,No,Yes
APP10348,2025-04-29,37.0,Single,Bachelor,Salaried,1.0,80700.0,725.0,17500.0,24000.0,48 months,Rent,No,Yes
APP10033,2025-01-16,33.0,Divorced,Bachelor,,7.0,41200.0,668.0,18600.0,20000.0,60 months,Rent,No,Yes
APP10092,2025-02-02,35.0,Married,Bachelor,Salaried,3.0,48000.0,626.0,15700.0,23500.0,60 months,Mortgage,Yes,No
APP10645,2025-08-18,24.0,Single,Master,Salaried,1.0,19300.0,738.0,9300.0,10000.0,48 months,Rent,No,Yes
APP10846,2025-10-31,32.0,Married,High School,Salaried,4.0,35400.0,796.0,1600.0,12000.0,48 months,Rent,No,Yes
APP10686,2025-09-01,28.0,Single,high school,Salaried,5.0,18400.0,769.0,2900.0,3500.0,36 months,Mortgage,No,Yes
APP10095,2025-02-05,28.0,Single,High School,,5.0,41400.0,,7600.0,59500.0,36 months,Rent,No,No
APP10422,2025-05-24,21.0,Single,High School,Self-Employed,0.0,24300.0,496.0,0.0,7000.0,24 months,Rent,Yes,No
APP10568,2025-07-18,31.0,Single,Bachelor,Salaried,4.0,26400.0,572.0,0.0,12500.0,48 months,Own,No,Yes
APP10157,2025-02-26,36.0,Divorced,Bachelor,Salaried  ,1.0,61300.0,607.0,7000.0,21500.0,12 months,Rent,No,Yes
APP10997,2025-12-31,42.0,Married,Doctorate,Self-Employed,9.0,97500.0,587.0,24800.0,32500.0,12 months,mortgage,No,Yes
APP10035,2025-01-17,22.0,Single,High School,Self-Employed,1.0,47100.0,768.0,9900.0,15000.0,36 months,Rent,No,Yes
APP10245,2025-03-28,40.0,Married,Master,Self-Employed,5.0,52400.0,742.0,0.0,28000.0,36 months,own,No,Yes
APP10464,2025-06-09,36.0,Married,Master,Salaried,,278500.0,609.0,34500.0,112000.0,24 months,Own,No,No
APP10003,2025-01-02,43.0,Married, Doctorate,Salaried,3.0,116900.0,637.0,0.0,56500.0,12 months,Mortgage,No,Yes
APP10526,2025-07-04,27.0,Single,Bachelor,Self-Employed,2.0,56600.0,691.0,25800.0,38000.0,24 months,Rent,No,No
APP10725,2025-09-20,43.0,Married,Bachelor,Salaried,17.0,70000.0,661.0,19600.0,23000.0,24 months, mortgage ,Yes,No
APP10968,2025-12-22,21.0,Married,Bachelor,Salaried,0.0,57100.0,750.0,6600.0,11000.0,36 months,Rent,No,Yes
APP10860,2025-11-05,,Single,High School,Self-Employed,8.0,55600.0,802.0,0.0,18500.0,36 months,Rent,No,Yes
APP10622,2025-08-09,41.0,Married,Bachelor,Salaried,4.0,44000.0,679.0,6800.0,24000.0,24 months,Mortgage,No,Yes
APP10935,2025-12-10,44.0,Single,Master,Salaried,7.0,39900.0,647.0,10600.0,21500.0,36 months,Own,Yes,No
APP10637,2025-08-16,41.0,Married,High School,Salaried,8.0,58300.0,648.0,17400.0,20500.0,24 months,Rent,No,Yes
APP10717,2025-09-17,57.0,Single,Master,Salaried,15.0,47900.0,,8600.0,19500.0,48 months,mortgage,No,Yes
APP10044,2025-01-18,45.0,Married,Master,Salaried,16.0,92100.0,714.0,40800.0,22500.0,24 months, Own,No,Yes
APP10848,2025-11-02,42.0,Divorced,High School,Salaried,10.0,35500.0,790.0,13200.0,8500.0,12 months,Rent,No,Yes
APP10139,2025-02-20,51.0,Married,High School,Contract,17.0,24300.0,731.0,0.0,5000.0,24 months,Own,No,Yes
APP10215,2025-03-19,46.0,Married,High School,,6.0,31100.0,632.0,11600.0,14000.0,60 months,Rent,No,No
APP10271,2025-04-02,50.0,Single, master ,Salaried,13.0,65100.0,709.0,12200.0,29500.0,24 months,Own,No,Yes
APP10803,2025-10-18,21.0,Single,Bachelor,Self-Employed,0.0,46800.0,536.0,0.0,14000.0,48 months,Rent,Yes,No
APP10220,2025-03-21,,Single,Doctorate,Salaried,12.0,42200.0,685.0,10300.0,9500.0,48 months,Own,No,Yes
APP10344,2025-04-26,40.0,Divorced,Master,Salaried,11.0,47900.0,,25700.0,36000.0,36 months,Mortgage,No,No
APP10381,2025-05-10,36.0,Married,Bachelor,contract,6.0,36700.0,511.0,0.0,12500.0,24 months,Rent,Yes,No
APP10163,2025-03-01,44.0,Married,Bachelor,Salaried,15.0,40600.0,643.0,18100.0,17500.0,24 months,Rent,No,Yes
APP10937,2025-12-10,58.0,Married,High School,Salaried,8.0,,666.0,0.0,28500.0,12 months,Own,No,Yes
APP10911,2025-12-01,45.0,Married,Bachelor,Salaried,12.0,41500.0,615.0,12200.0,12500.0,24 months,Mortgage,No,No
APP10953,2025-12-17,180.0,Married,Bachelor,Salaried,18.0,38200.0,707.0,13400.0,8000.0,12 months,Rent,No,Yes
APP10046,2025-01-19,30.0,Single,Doctorate,Contract,4.0,116500.0,661.0,22500.0,59500.0,24 months,Mortgage,No,No
APP10130,2025-02-17,30.0,Single,Bachelor,Salaried,2.0,46000.0,638.0,20800.0,19000.0,36 months,Rent,No,No
APP10110,2025-02-11,21.0,Married  ,Master,Salaried,1.0,41800.0,627.0,5500.0,15500.0,48 months,Rent,No,Yes
APP10048,2025-01-20,38.0,Single,,Contract,8.0,22800.0,731.0,0.0,7000.0,12 months,Rent,No,Yes
APP10043,2025-01-18,27.0,Married,High School,Self-Employed,4.0,32900.0,623.0,13500.0,4000.0,36 months,Mortgage,No,Yes
APP10345,2025-04-26,25.0,Single,High School,Self-Employed,2.0,31400.0,522.0,4200.0,5000.0,60 months,Rent,No,No
APP10956,2025-12-17,36.0, Divorced,Master,SELF-EMPLOYED,9.0,42100.0,563.0,9700.0,43000.0,48 months,rent,Yes,No
APP10620,2025-08-09,47.0,Married,Bachelor,Salaried,8.0,52200.0,,1600.0,10500.0,36 months,Rent,No,Yes
APP10590,2025-07-26,24.0,Single,Bachelor,Contract,2.0,35000.0,675.0,3000.0,7000.0,12 months,Rent,No,No
APP10582,2025-07-25,41.0, single ,Doctorate,Salaried  ,3.0,88000.0,689.0,32800.0,48500.0,60 months,Own,No,Yes
APP10415,2025-05-21,47.0,DIVORCED, high school ,Self-Employed,15.0,21200.0,696.0,5400.0,11000.0,60 months,Own,No,Yes
APP10891,2025-11-20,52.0,Married,High School  ,,16.0,69600.0,,15900.0,13500.0,60 months,Rent,No,Yes
APP10197,2025-03-13,50.0,Married, high school ,Salaried,7.0,14900.0,817.0,1100.0,7500.0,24 months,Mortgage,No,Yes
APP10382,2025-05-10,27.0,Married,High School,Salaried,4.0,58300.0,771.0,9000.0,20500.0,24 months,Mortgage,No,Yes
APP10341,2025-04-25,,Married,Master,Contract,0.0,36100.0,626.0,9800.0,20500.0,48 months,Mortgage,Yes,No
APP10370,2025-05-06,21.0,Single,High School,Self-Employed,0.0,36200.0,714.0,0.0,37500.0,24 months,Rent,No,No
APP10758,2025-09-30,47.0,Married,Master,Salaried,16.0,106000.0,692.0,33100.0,26500.0,24 months,Mortgage,No,Yes
APP10943,2025-12-13,44.0,Married,Bachelor,Self-Employed,17.0,61500.0,,40500.0,10000.0,48 months,Rent,No,No
APP10097,2025-02-07,28.0,Single,Master  ,Self-Employed,1.0,62000.0,582.0,14300.0,24000.0,36 months,Mortgage,No,Yes
APP10717,2025-09-17,57.0,Single,Master,Salaried,15.0,47900.0,,8600.0,19500.0,48 months,mortgage,No,Yes
APP10733,2025-09-22,38.0,Single,Bachelor,Contract,14.0,,602.0,15300.0,20500.0,24 months,Own,Yes,No
APP10371,2025-05-06,41.0,Married,Master,Self-Employed,4.0,32500.0,722.0,18100.0,12500.0,36 months,Mortgage,No,No
APP10876,2025-11-11,39.0,Married,MASTER,Self-Employed,14.0,54800.0,735.0,28400.0,9500.0,12 months,Own,No,Yes
APP10135,2025-02-18,38.0,Single,High School,Salaried,11.0,20300.0,754.0,11200.0,5000.0,60 months,Mortgage,No,Yes
APP10356,2025-05-01,25.0,Single,Doctorate,Salaried,2.0,121200.0,625.0,22500.0,127000.0,36 months,Mortgage,No,No
APP10804,2025-10-18,37.0, Single,Master,Salaried,6.0,71800.0,704.0,15300.0,13500.0,60 months,Own,No,Yes
APP10260,2025-04-01,48.0,Married,Bachelor,Self-Employed,5.0,61400.0,656.0,18900.0,8000.0,48 months,Own,No,No
APP10182,2025-03-08,24.0,Single,High School,Salaried,1.0,46900.0,654.0,5300.0,17500.0,48 months, Rent,No,Yes
APP10063,2025-01-24,40.0, Married,High School,Salaried,14.0,155400.0,681.0,6600.0,125000.0,36 months,Mortgage,No,Yes
APP10479,2025-06-13,38.0,Single,Bachelor,Salaried,9.0,48400.0,626.0,7600.0,13000.0,60 months,Own,No,Yes
APP10037,2025-01-17,32.0,Single,Master,Contract,4.0,51300.0,574.0,12700.0,18000.0,36 months,Mortgage,Yes,No
APP10730,2025-09-21,26.0,Single,MASTER,Salaried,3.0,41200.0,654.0,900.0,23500.0,12 months,Rent,Yes,No
APP10552,2025-07-12,41.0,Divorced,Bachelor,Salaried,9.0,49100.0,,6200.0,12500.0,36 months,Own,No,Yes
APP10100,2025-02-08,39.0,Divorced,master,Self-Employed,4.0,65100.0,675.0,24100.0,20000.0,12 months,Rent,Yes,No
APP10384,2025-05-11,27.0,Single,Bachelor,Self-Employed,5.0,45100.0,707.0,10300.0,20500.0,60 months,Rent,No,Yes
APP10515,2025-06-28,50.0,Married,Bachelor,Salaried,7.0,110400.0,686.0,10000.0,32500.0,36 months,Own,No,Yes
APP10763,2025-10-01,52.0,Married,Bachelor,Salaried,6.0,33400.0,679.0,8200.0,9000.0,36 months,Own,No,Yes
APP10749,2025-09-27,41.0,Married  ,High School,SALARIED,13.0,32400.0,707.0,10300.0,12500.0,36 months,Rent,No,Yes
APP10641,2025-08-16,52.0,Married,High School,Self-Employed,4.0,29700.0,700.0,3300.0,6500.0,60 months,Own,No,Yes
APP10444,2025-06-01,44.0,Divorced,Bachelor,Self-Employed,,46500.0,674.0,7700.0,8000.0,48 months,Rent,No,Yes
APP10123,2025-02-14,32.0,Divorced,Bachelor,Salaried,4.0,33800.0,767.0,11500.0,3000.0,60 months,Rent,No,Yes
APP10623,2025-08-09,54.0,Married,High School,Self-Employed,9.0,83100.0,691.0,33600.0,52000.0,60 months,Own,No,No
APP10404,2025-05-16,44.0,Single,Doctorate,Contract  ,9.0,45200.0,615.0,11000.0,14500.0,36 months,Rent  ,Yes,No
APP10091,2025-02-02,28.0,Single,Bachelor,Salaried,0.0,50600.0,619.0,19500.0,47500.0,48 months,Own,No,No
APP10566,2025-07-17,35.0,Single, Master,Salaried,5.0,100900.0,647.0,0.0,37000.0,60 months,Rent,No,Yes
APP10970,2025-12-22,35.0,Single,Bachelor,Contract,9.0,50100.0,726.0,3400.0,19500.0,36 months,Mortgage,No,Yes
APP10847,2025-11-02,30.0,Single,Master,Contract,,,670.0,18300.0,10000.0,24 months,Mortgage,No,No
APP10700,2025-09-07,33.0,Single,Bachelor,Salaried,3.0,54700.0,748.0,6000.0,23000.0,60 months,Rent,No,Yes
APP10216,2025-03-19,21.0,Married,Doctorate,Salaried,0.0,78600.0,582.0,21800.0,17000.0,24 months,Rent,No,No
APP10366,2025-05-03,41.0,Married,High School,Salaried,12.0,35000.0,759.0,2200.0,7500.0,36 months,Mortgage,No,Yes
APP10411,2025-05-19,23.0,Single, Master,Self-Employed,1.0,58000.0,744.0,37400.0,27500.0,12 months,Mortgage,No,No
APP10238,2025-03-25,33.0,Single,Bachelor,Contract,10.0,31700.0,728.0,0.0,10500.0,48 months,Mortgage,No,Yes
APP10364,2025-05-03,45.0,Married,Bachelor,Salaried,12.0,49900.0,679.0,7800.0,19000.0,48 months,Mortgage,No,Yes
APP10757,2025-09-30,32.0,Married,BACHELOR,Contract,8.0,45500.0,645.0,6400.0,8500.0,24 months,Rent,No,Yes
APP10046,2025-01-19,30.0,Single,Doctorate,Contract,4.0,116500.0,661.0,22500.0,59500.0,24 months,  MORTGAGE,No,No
APP10058,2025-01-22,25.0, Single,High School,Self-Employed,2.0,82200.0,683.0,18800.0,45500.0,60 months,Rent,No,Yes
APP10237,2025-03-25,30.0,Married,Master,Self-Employed,,82800.0,559.0,29800.0,64000.0,48 months,Rent,No,No
APP10436,2025-05-29,22.0,Single,High School,Salaried,0.0,40100.0,634.0,2300.0,18000.0,12 months,Mortgage,No,Yes
APP10708,2025-09-09,38.0,Married,High School,Salaried,8.0,35400.0,652.0,12600.0,9000.0,36 months,Mortgage,No,No
APP10573,2025-07-20,41.0,Single,High School,Salaried,7.0,39200.0,795.0,12000.0,14500.0,48 months,own,No,Yes
APP10706,2025-09-08,33.0,Married,Bachelor,Contract,9.0,57200.0,772.0,16700.0,7000.0,60 months, Mortgage,No,Yes
APP10203,2025-03-16,27.0, single ,,Salaried,3.0,29500.0,593.0,13400.0,3500.0,12 months,Rent,Yes,No
APP10836,2025-10-27,56.0,DIVORCED, high school ,salaried,14.0,35700.0,850.0,14400.0,8500.0,24 months,Mortgage,No,No
APP10375,2025-05-07,21.0,Divorced,Doctorate,Self-Employed,0.0,48300.0,539.0,3700.0,11000.0,12 months,Rent,Yes,No
APP10628,2025-08-11,53.0,Married,,Salaried,9.0,101400.0,710.0,39700.0,15500.0,60 months,Rent,No,Yes
APP10059,2025-01-22,39.0,Married,High School,Contract,11.0,37700.0,819.0,10400.0,31000.0,12 months,Rent,No,No
APP10830,2025-10-27,33.0,Married,High School,Salaried,10.0,76800.0,650.0,34800.0,46000.0,60 months,Rent,No,No
APP10832,2025-10-27,38.0,Married, Bachelor,Salaried,5.0,95500.0,777.0,23300.0,31000.0,12 months,  RENT,No,Yes
APP10140,2025-02-20,46.0,Married,Bachelor,Salaried,3.0,57800.0,624.0,9400.0,14000.0,36 months,Own,No,Yes
APP10632,2025-08-14,55.0,Married,Master,Salaried,7.0,55600.0,790.0,10500.0,23000.0,36 months,Own,No,Yes
APP10077,2025-01-29,27.0, Single,bachelor,Salaried,3.0,88100.0,709.0,30500.0,45000.0,12 months,Mortgage,No,No
APP10800,2025-10-18,21.0,Married,High School,Salaried,0.0,17300.0,575.0,0.0,2500.0,24 months,Own,Yes,No
APP10621,2025-08-09,38.0,Single,,Salaried,3.0,45100.0,603.0,22300.0,18000.0,36 months,Mortgage,No,No
APP10672,2025-08-27,39.0, Married,High School,Salaried,10.0,,685.0,1800.0,9500.0,12 months,Mortgage,No,Yes
APP10539,2025-07-09,48.0,Married,Bachelor,Self-Employed,17.0,277100.0,826.0,64800.0,88500.0,48 months,Mortgage,No,Yes
APP10711,2025-09-10,42.0,Married,Bachelor,Contract,9.0,,728.0,5000.0,8000.0,60 months,Mortgage,No,Yes
APP10180,2025-03-08,50.0,Divorced,,Contract,15.0,62000.0,709.0,32200.0,9000.0,24 months,Mortgage,No,Yes
APP10015,2025-01-07,42.0,Married,Bachelor,Salaried,7.0,40600.0,,24500.0,17000.0,12 months,Mortgage,No,Yes
APP10131,2025-02-17,45.0,Married,BACHELOR,Salaried,18.0,59900.0,663.0,29400.0,11000.0,36 months,Rent,No,Yes
APP10450,2025-06-04,33.0,Married,Bachelor, contract ,2.0,43900.0,656.0,6200.0,11000.0,12 months,Mortgage,No,Yes
APP10353,2025-04-30,21.0,Single,Bachelor,Salaried,0.0,37200.0,750.0,8400.0,10500.0,36 months,Rent,No,Yes
APP10663,2025-08-25,21.0,Single,Bachelor,Salaried,0.0,,635.0,3700.0,52000.0,48 months,Mortgage,No,No
APP10354,2025-04-30,37.0,Married,Doctorate,Salaried,6.0,56600.0,627.0,9600.0,8500.0,36 months,Rent,No,Yes
APP10655,2025-08-23,37.0,Single,Bachelor,Salaried,8.0,60600.0,657.0,23500.0,26000.0,24 months,Rent,No,Yes
APP10399,2025-05-14,25.0,Single,,Self-Employed,3.0,35900.0,773.0,8400.0,18000.0,36 months,Rent,No,No
